,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
17322,2017-18,Jay Rodriguez,FWD,32,3.2,3,Brighton,92328,2,59,FALSE,4,14.4,11.6,6,15291,16330,32,3,90
17336,2017-18,Jordan Ayew,FWD,39,6.4,13,Newcastle,119589,2,50,TRUE,4,19.3,13.6,31,38730,18123,39,1,90
17340,2017-18,Joshua King,FWD,31,5.7,1,Arsenal,138498,2,73,FALSE,4,3.1,3.4,50,3763,35583,31,3,90
17345,2017-18,Kelechi Iheanacho,FWD,34,0.6,5,Chelsea,58692,1,69,TRUE,4,0.7,1.4,4,1054,14267,34,0,12
17359,2017-18,Lys Mousset,FWD,31,2.7,1,Arsenal,5824,1,50,FALSE,4,2.3,1.2,23,428,640,31,0,19
17379,2017-18,Michail Antonio,FWD,40,3.5,8,Huddersfield,32946,3,75,TRUE,4,11.7,2,21,15933,6435,40,0,90
17380,2017-18,Michy Batshuayi,FWD,34,0,9,Leicester,28816,0,82,FALSE,4,0,0,0,423,7895,34,0,0
17394,2017-18,Oliver McBurnie,FWD,39,0,13,Newcastle,83768,0,45,TRUE,4,0,0,0,4267,16810,39,0,0
17396,2017-18,Olivier Giroud,FWD,31,2.7,2,Bournemouth,83172,1,84,TRUE,4,4.2,3.4,19,3844,13841,31,0,15
17410,2017-18,Richarlison de Andrade,FWD,36,7.4,14,Southampton,243606,3,60,FALSE,4,13,23.2,38,79980,48167,36,0,90
17414,2017-18,Roberto Firmino,FWD,35,4.9,11,Man City,1495880,2,86,FALSE,4,6.6,3.6,39,374676,54152,35,3,66
17419,2017-18,Romelu Lukaku,FWD,37,13.3,15,Stoke,2847500,6,117,FALSE,4,17.5,38.6,77,100768,84111,37,2,90
17425,2017-18,Salomón Rondón,FWD,32,0.8,3,Brighton,43525,1,63,FALSE,4,0.7,0,8,1558,9723,32,2,56
17433,2017-18,Sergio Agüero,FWD,35,16.4,10,Liverpool,477257,9,115,TRUE,4,36.8,63,64,11002,146731,35,0,90
17436,2017-18,Shane Long,FWD,36,0.3,18,Watford,21150,1,58,TRUE,4,0.5,0,4,756,3049,36,0,21
17440,2017-18,Tammy Abraham,FWD,39,4.7,13,Newcastle,194301,2,55,TRUE,4,11.9,5.2,30,101890,27906,39,1,90
17449,2017-18,Troy Deeney,FWD,36,0.4,14,Southampton,24711,1,65,FALSE,4,1.1,3,0,800,4048,36,0,6
17471,2017-18,Alexandre Lacazette,FWD,49,2.6,5,Chelsea,600129,2,104,FALSE,5,1.7,0,26,6987,92797,49,0,65
17479,2017-18,Andre Gray,FWD,47,0.4,11,Man City,73934,2,64,TRUE,5,1.5,0,2,2051,11594,47,4,73
17481,2017-18,Andy Carroll,FWD,48,3,19,West Brom,10451,2,59,FALSE,5,1.8,0,30,6954,1218,48,0,81
17484,2017-18,Anthony Martial,FWD,50,5.6,7,Everton,122180,6,80,TRUE,5,0.1,35,21,20380,13928,50,0,2
17487,2017-18,Ashley Barnes,FWD,44,0.1,10,Liverpool,22695,1,53,FALSE,5,0.6,0.2,0,360,2403,44,0,30
17488,2017-18,Ashley Fletcher,FWD,48,0,19,West Brom,23246,0,45,FALSE,5,0,0,0,416,2133,48,0,0
17501,2017-18,Callum Wilson,FWD,41,0,3,Brighton,1516,0,60,TRUE,5,0,0,0,46,114,41,0,0
17504,2017-18,Charlie Austin,FWD,42,0,6,Crystal Palace,35008,0,63,FALSE,5,0,0,0,1450,8105,42,0,0
17508,2017-18,Christian Benteke,FWD,42,5.2,14,Southampton,209331,2,78,TRUE,5,12.3,2.4,37,3518,35850,42,1,90
17513,2017-18,Chris Wood,FWD,44,0.6,10,Liverpool,79902,2,65,FALSE,5,5.8,0.6,0,51502,10572,44,1,86
17516,2017-18,Connor Wickham,FWD,42,0,14,Southampton,1250,0,55,TRUE,5,0,0,0,48,129,42,0,0
17523,2017-18,Danny Ings,FWD,44,0,4,Burnley,4125,0,54,TRUE,5,0,0,0,79,432,44,0,0
17526,2017-18,Danny Welbeck,FWD,49,3.8,5,Chelsea,132932,2,75,FALSE,5,6.5,1.6,30,78915,15025,49,0,72
17536,2017-18,Divock Origi,FWD,44,0,4,Burnley,13945,0,74,TRUE,5,0,0,0,11,1858,44,0,0
17537,2017-18,Dominic Calvert-Lewin,FWD,50,3,12,Man Utd,94204,1,50,FALSE,5,10.6,1,18,8795,16846,50,3,14
17538,2017-18,Dwight Gayle,FWD,45,1.3,15,Stoke,46936,1,63,TRUE,5,10.3,1,2,660,8117,45,0,12
17553,2017-18,Gabriel Fernando de Jesus,FWD,47,9.1,18,Watford,541106,6,104,FALSE,5,6.3,39.6,45,168505,26478,47,0,64
17556,2017-18,Glenn Murray,FWD,41,0.4,2,Bournemouth,10142,1,58,FALSE,5,1.3,0.2,2,189,1446,41,0,13
17560,2017-18,Hal Robson-Kanu,FWD,48,2.2,20,West Ham,22082,1,49,TRUE,5,0.3,5,17,2551,1975,48,0,18
17561,2017-18,Harry Kane,FWD,46,4,16,Swansea,1499862,2,124,TRUE,5,3.7,2.8,33,222122,15101,46,0,90
17569,2017-18,Islam Slimani,FWD,43,0,8,Huddersfield,14660,1,68,FALSE,5,0.5,0,1,884,1298,43,0,8
17584,2017-18,Jamie Vardy,FWD,43,6.6,8,Huddersfield,571036,9,85,FALSE,5,5.5,37.2,23,82498,35507,43,1,81
17587,2017-18,Jay Rodriguez,FWD,48,1.6,20,West Ham,83392,2,59,TRUE,5,3,3.4,10,6387,16103,48,0,90
17601,2017-18,Jordan Ayew,FWD,46,1.2,17,Spurs,124677,2,50,FALSE,5,2.1,5,5,18447,16903,46,0,90
17605,2017-18,Joshua King,FWD,41,3.7,3,Brighton,134739,2,73,TRUE,5,11.3,7.2,18,14668,19819,41,1,90
17610,2017-18,Kelechi Iheanacho,FWD,43,5.1,8,Huddersfield,53099,2,68,FALSE,5,1.4,5.8,44,946,7153,43,1,68
17624,2017-18,Lys Mousset,FWD,41,0,3,Brighton,6161,0,49,TRUE,5,0,0,0,523,490,41,0,0
17644,2017-18,Michail Antonio,FWD,48,4.6,19,West Brom,38225,2,75,FALSE,5,17.2,12,17,10825,6497,48,0,90
17645,2017-18,Michy Batshuayi,FWD,49,0,1,Arsenal,26180,0,82,TRUE,5,0,0,0,397,3416,49,0,0
17659,2017-18,Oliver McBurnie,FWD,46,0,17,Spurs,72997,0,45,FALSE,5,0,0,0,427,11674,46,0,0
17661,2017-18,Olivier Giroud,FWD,49,0.6,5,Chelsea,75299,1,84,FALSE,5,2.6,3,0,798,9874,49,0,17
17675,2017-18,Richarlison de Andrade,FWD,47,3,11,Man City,234675,2,60,TRUE,5,11.8,2.8,15,23955,38088,47,6,90
17679,2017-18,Roberto Firmino,FWD,44,10.9,4,Burnley,1593943,2,86,TRUE,5,62.4,13,34,170286,98597,44,1,78
17684,2017-18,Romelu Lukaku,FWD,50,13.5,7,Everton,2808410,12,117,TRUE,5,16.6,52,66,34525,107179,50,0,90
17690,2017-18,Salomón Rondón,FWD,48,0,20,West Ham,39121,0,62,TRUE,5,0,0,0,1002,5825,48,0,0
17698,2017-18,Sergio Agüero,FWD,47,26.3,18,Watford,502186,20,114,FALSE,5,38.9,122,102,38885,25497,47,0,90
17701,2017-18,Shane Long,FWD,42,3.4,6,Crystal Palace,20189,1,58,FALSE,5,17.9,0,16,475,1781,42,0,90
17705,2017-18,Tammy Abraham,FWD,46,1.4,17,Spurs,187233,2,55,FALSE,5,2.5,11.2,0,21567,31283,46,0,71
17714,2017-18,Troy Deeney,FWD,47,0.3,11,Man City,22761,1,64,TRUE,5,0.4,2.8,0,523,2886,47,2,16
17737,2017-18,Alexandre Lacazette,FWD,60,16.7,19,West Brom,529091,13,103,TRUE,6,14,73,80,21908,97224,60,0,82
17745,2017-18,Andre Gray,FWD,57,8,16,Swansea,68620,8,63,FALSE,6,2.4,32.4,45,3834,10005,57,1,85
17747,2017-18,Andy Carroll,FWD,58,3,17,Spurs,16790,1,59,TRUE,6,14,0,19,7978,2483,58,3,62
17750,2017-18,Anthony Martial,FWD,55,0,14,Southampton,147615,0,80,FALSE,6,0,0,0,36377,14625,55,0,0
17753,2017-18,Ashley Barnes,FWD,51,0.2,8,Huddersfield,21283,1,53,TRUE,6,0.1,0,2,617,2340,51,0,16
17754,2017-18,Ashley Fletcher,FWD,58,0,17,Spurs,21896,0,45,TRUE,6,0,0,0,550,2007,58,0,0
17767,2017-18,Callum Wilson,FWD,52,0,7,Everton,1506,0,59,FALSE,6,0,0,0,38,123,52,0,0
17770,2017-18,Charlie Austin,FWD,55,0,12,Man Utd,25783,1,63,TRUE,6,0.1,0,0,391,9792,55,0,7
17774,2017-18,Christian Benteke,FWD,54,3.1,11,Man City,172761,2,77,FALSE,6,13.5,11.2,6,1751,39303,54,3,71
17779,2017-18,Chris Wood,FWD,51,5.2,8,Huddersfield,158304,2,66,TRUE,6,6.4,1.4,44,89591,17853,51,0,90
17782,2017-18,Connor Wickham,FWD,54,0,11,Man City,1285,0,54,FALSE,6,0,0,0,34,99,54,0,0
17789,2017-18,Danny Ings,FWD,53,0,9,Leicester,4101,0,54,FALSE,6,0,0,0,170,371,53,0,0
17792,2017-18,Danny Welbeck,FWD,60,0,19,West Brom,91416,0,75,TRUE,6,0,0,0,23285,66833,60,0,0
17802,2017-18,Divock Origi,FWD,53,0,9,Leicester,12698,0,74,FALSE,6,0,0,0,13,1294,53,0,0
17803,2017-18,Dominic Calvert-Lewin,FWD,52,5.6,2,Bournemouth,106034,2,50,TRUE,6,26.9,0,31,25213,14953,52,1,90
17804,2017-18,Dwight Gayle,FWD,59,2.2,3,Brighton,41416,1,62,FALSE,6,0.3,3,19,950,6863,59,0,19
17819,2017-18,Gabriel Fernando de Jesus,FWD,54,0,6,Crystal Palace,678050,0,105,TRUE,6,0,0,0,183199,62673,54,0,0
17822,2017-18,Glenn Murray,FWD,59,0,13,Newcastle,9210,0,57,TRUE,6,0,0,0,244,1298,59,0,0
17826,2017-18,Hal Robson-Kanu,FWD,60,0.9,1,Arsenal,22949,2,49,FALSE,6,3,2.4,4,2770,2522,60,1,63
17827,2017-18,Harry Kane,FWD,58,14.5,20,West Ham,1365449,13,125,FALSE,6,3.4,63.4,78,46765,196599,58,2,88
17835,2017-18,Islam Slimani,FWD,53,0,10,Liverpool,15950,1,68,TRUE,6,0,0,0,2007,1738,53,0,10
17850,2017-18,Jamie Vardy,FWD,53,16.8,10,Liverpool,536636,3,85,TRUE,6,11.4,44.2,112,65017,105235,53,3,90
17853,2017-18,Jay Rodriguez,FWD,60,7.8,1,Arsenal,67329,2,58,FALSE,6,2.5,11.4,64,3820,20571,60,2,90
17867,2017-18,Jordan Ayew,FWD,57,2.4,18,Watford,157507,2,50,TRUE,6,7.6,8.2,8,47021,19143,57,2,90
17871,2017-18,Joshua King,FWD,52,8.7,7,Everton,111832,7,72,FALSE,6,28.3,40,19,3297,27080,52,1,78
17876,2017-18,Kelechi Iheanacho,FWD,53,0.1,10,Liverpool,48647,1,68,TRUE,6,1,0,0,1532,6545,53,0,16
17890,2017-18,Lys Mousset,FWD,52,0.5,7,Everton,6171,1,49,FALSE,6,1.3,0,4,412,635,52,0,7
17910,2017-18,Michail Antonio,FWD,58,2,17,Spurs,33856,1,75,TRUE,6,14.8,5,0,3900,9067,58,0,27
17911,2017-18,Michy Batshuayi,FWD,56,0,15,Stoke,25298,0,81,FALSE,6,0,0,0,1314,2699,56,0,0
17925,2017-18,Oliver McBurnie,FWD,57,0,18,Watford,65083,0,45,TRUE,6,0,0,0,576,8955,57,0,0
17927,2017-18,Olivier Giroud,FWD,60,3,19,West Brom,72768,1,83,TRUE,6,23.8,4.4,2,4280,8337,60,0,7
17941,2017-18,Richarlison de Andrade,FWD,57,9.4,16,Swansea,211416,7,60,FALSE,6,11.4,48.6,34,13807,39025,57,1,90
17945,2017-18,Roberto Firmino,FWD,53,2.4,9,Leicester,1431184,2,87,FALSE,6,2.9,0,23,87544,268351,53,1,63
17950,2017-18,Romelu Lukaku,FWD,55,14.6,14,Southampton,2816943,7,117,FALSE,6,28.3,47,71,90340,121938,55,0,90
17956,2017-18,Salomón Rondón,FWD,60,0.2,1,Arsenal,33074,1,61,FALSE,6,0.1,0,2,628,6941,60,1,26
17964,2017-18,Sergio Agüero,FWD,54,15.9,6,Crystal Palace,1322677,11,117,TRUE,6,27.1,53.6,78,784640,11624,54,0,90
17967,2017-18,Shane Long,FWD,55,4.2,12,Man Utd,19896,1,58,TRUE,6,25,1.4,16,1303,2052,55,1,82
17971,2017-18,Tammy Abraham,FWD,57,7.5,18,Watford,218311,8,55,TRUE,6,1.6,36.2,37,55100,27875,57,1,45
17980,2017-18,Troy Deeney,FWD,57,5.1,16,Swansea,21132,4,64,FALSE,6,11.6,22.2,17,805,2731,57,0,4
18003,2017-18,Alexandre Lacazette,FWD,68,7.1,3,Brighton,765730,2,104,TRUE,7,19,0.4,52,265716,36723,68,0,70
18011,2017-18,Andre Gray,FWD,66,2,19,West Brom,79758,1,63,FALSE,7,0.3,0,20,15935,6336,66,0,15
18013,2017-18,Andy Carroll,FWD,67,7.6,16,Swansea,22115,1,59,TRUE,7,17.5,0,61,8204,3579,67,0,90
18016,2017-18,Anthony Martial,FWD,64,5.4,6,Crystal Palace,120820,4,80,TRUE,7,10.9,22.4,21,12457,40779,64,0,18
18019,2017-18,Ashley Barnes,FWD,69,0.2,7,Everton,19654,1,53,FALSE,7,0,2,0,345,2165,69,0,2
18020,2017-18,Ashley Fletcher,FWD,67,0,16,Swansea,20916,0,45,TRUE,7,0,0,0,692,1754,67,0,0
18033,2017-18,Callum Wilson,FWD,61,0,9,Leicester,1493,0,59,TRUE,7,0,0,0,32,97,61,0,0
18036,2017-18,Charlie Austin,FWD,65,3.8,15,Stoke,22404,1,62,FALSE,7,11.5,2.4,24,637,4191,65,0,4
18040,2017-18,Christian Benteke,FWD,64,0,12,Man Utd,133812,0,77,FALSE,7,0,0,0,227,39364,64,0,0
18045,2017-18,Chris Wood,FWD,69,5.2,7,Everton,140423,2,66,FALSE,7,13.6,13.8,25,12555,32347,69,0,90
18048,2017-18,Connor Wickham,FWD,64,0,12,Man Utd,1274,0,54,FALSE,7,0,0,0,38,101,64,0,0
18055,2017-18,Danny Ings,FWD,70,0,13,Newcastle,4198,0,54,FALSE,7,0,0,0,220,295,70,0,0
18058,2017-18,Danny Welbeck,FWD,68,0,3,Brighton,60979,0,75,TRUE,7,0,0,0,1816,32658,68,0,0
18068,2017-18,Divock Origi,FWD,70,0,13,Newcastle,11990,0,74,FALSE,7,0,0,0,14,749,70,0,0
18069,2017-18,Dominic Calvert-Lewin,FWD,69,7.1,4,Burnley,109706,1,50,TRUE,7,24.8,6.6,40,17803,15383,69,1,90
18070,2017-18,Dwight Gayle,FWD,70,0,10,Liverpool,37317,1,62,TRUE,7,1,0,0,495,4832,70,0,11
18085,2017-18,Gabriel Fernando de Jesus,FWD,62,10,5,Chelsea,568739,5,104,FALSE,7,43.2,21,36,100556,215482,62,0,90
18088,2017-18,Glenn Murray,FWD,68,0.4,1,Arsenal,8120,1,57,FALSE,7,0.3,0,7,164,1331,68,0,14
18092,2017-18,Hal Robson-Kanu,FWD,66,2.7,18,Watford,25488,1,49,TRUE,7,20.3,4.4,2,4901,2966,66,1,17
18093,2017-18,Harry Kane,FWD,63,17,8,Huddersfield,1679631,13,126,FALSE,7,13.4,76.6,80,316146,23773,63,0,86
18101,2017-18,Islam Slimani,FWD,61,0,2,Bournemouth,16140,0,68,FALSE,7,0,0,0,1582,2197,61,0,0
18116,2017-18,Jamie Vardy,FWD,61,3,2,Bournemouth,597139,2,85,FALSE,7,11.1,0,19,136453,83867,61,0,90
18120,2017-18,Jay Rodriguez,FWD,66,1.3,18,Watford,64636,2,58,TRUE,7,4.9,3,5,7667,10942,66,2,90
18134,2017-18,Jordan Ayew,FWD,67,1.8,20,West Ham,162771,2,50,FALSE,7,5.3,10.6,2,27025,24512,67,1,90
18138,2017-18,Joshua King,FWD,61,11.3,9,Leicester,112726,2,72,TRUE,7,44.8,21.2,47,10639,10917,61,0,90
18143,2017-18,Kelechi Iheanacho,FWD,61,0.5,2,Bournemouth,43563,1,67,FALSE,7,2,2.8,0,696,6200,61,0,21
18157,2017-18,Lys Mousset,FWD,61,0,9,Leicester,6492,0,49,TRUE,7,0,0,0,673,613,61,0,0
18177,2017-18,Michail Antonio,FWD,67,4.7,16,Swansea,26399,3,75,TRUE,7,16.1,11.6,19,1830,9547,67,0,90
18178,2017-18,Michy Batshuayi,FWD,62,0.2,11,Man City,24332,1,81,TRUE,7,1.4,0.2,0,1118,2551,62,0,17
18193,2017-18,Oliver McBurnie,FWD,67,0,20,West Ham,59931,0,45,FALSE,7,0,0,0,569,6163,67,0,0
18195,2017-18,Olivier Giroud,FWD,68,0.7,3,Brighton,68918,1,83,TRUE,7,1.3,0,7,3308,8262,68,0,19
18209,2017-18,Richarlison de Andrade,FWD,66,14.7,19,West Brom,261290,10,61,FALSE,7,24.6,55.6,67,67536,21922,66,2,90
18213,2017-18,Roberto Firmino,FWD,70,2.1,13,Newcastle,1234429,1,86,FALSE,7,11.5,3.2,6,61218,266786,70,0,16
18218,2017-18,Romelu Lukaku,FWD,64,10.4,6,Crystal Palace,3101421,6,118,TRUE,7,23.6,35,45,283721,34933,64,0,90
18224,2017-18,Salomón Rondón,FWD,66,7.6,18,Watford,29380,6,61,TRUE,7,3.5,33,39,682,4579,66,1,72
18232,2017-18,Sergio Agüero,FWD,62,0,5,Chelsea,579849,0,116,FALSE,7,0,0,0,118123,875701,62,0,0
18235,2017-18,Shane Long,FWD,65,10.1,15,Stoke,20280,5,58,FALSE,7,23.9,25.2,52,1944,2128,65,2,90
18239,2017-18,Tammy Abraham,FWD,67,3.9,20,West Ham,281581,2,56,FALSE,7,4.2,6.2,29,83124,24698,67,1,90
18248,2017-18,Troy Deeney,FWD,66,2.8,19,West Brom,20406,2,64,FALSE,7,12.5,7,8,1024,2173,66,2,90
18271,2017-18,Alexandre Lacazette,FWD,80,1.7,18,Watford,772085,2,104,FALSE,8,10,4.8,2,114857,115121,80,0,67
18279,2017-18,Andre Gray,FWD,80,0.4,1,Arsenal,77375,2,63,TRUE,8,3,0,2,6547,9989,80,1,62
18281,2017-18,Andy Carroll,FWD,72,0,4,Burnley,24607,-2,59,FALSE,8,0.1,0,4,6050,4283,72,1,26
18284,2017-18,Anthony Martial,FWD,75,2.9,10,Liverpool,127119,3,80,FALSE,8,11.3,9.6,8,17353,13706,75,0,64
18287,2017-18,Ashley Barnes,FWD,72,0.7,20,West Ham,19009,1,52,TRUE,8,4,1.2,2,679,1641,72,0,9
18288,2017-18,Ashley Fletcher,FWD,72,0,4,Burnley,20330,0,45,FALSE,8,0,0,0,689,1347,72,0,0
18301,2017-18,Callum Wilson,FWD,79,0,17,Spurs,1542,0,59,FALSE,8,0,0,0,51,73,79,0,0
18304,2017-18,Charlie Austin,FWD,77,0,13,Newcastle,21030,1,62,TRUE,8,0.3,0,0,1010,2613,77,0,8
18308,2017-18,Christian Benteke,FWD,73,0,5,Chelsea,118941,0,76,TRUE,8,0,0,0,126,15161,73,0,0
18313,2017-18,Chris Wood,FWD,72,10.8,20,West Ham,144724,7,66,TRUE,8,23.7,36.8,47,22739,19791,72,1,90
18316,2017-18,Connor Wickham,FWD,73,0,5,Chelsea,1303,0,54,TRUE,8,0,0,0,53,93,73,0,0
18323,2017-18,Danny Ings,FWD,75,0,12,Man Utd,4408,0,54,TRUE,8,0,0,0,255,282,75,0,0
18326,2017-18,Danny Welbeck,FWD,80,4.9,18,Watford,62582,2,74,FALSE,8,34.1,8.4,6,10692,9822,80,0,60
18336,2017-18,Divock Origi,FWD,75,0,12,Man Utd,11521,0,74,TRUE,8,0,0,0,18,507,75,0,0
18337,2017-18,Dominic Calvert-Lewin,FWD,71,7.5,3,Brighton,112414,5,50,FALSE,8,16.4,14.6,44,15584,13946,71,1,90
18338,2017-18,Dwight Gayle,FWD,77,4.1,14,Southampton,35125,1,61,FALSE,8,16.8,2.2,22,531,2985,77,1,22
18353,2017-18,Gabriel Fernando de Jesus,FWD,76,15,15,Stoke,1018694,13,106,TRUE,8,23.8,70,56,489149,51256,76,2,62
18356,2017-18,Glenn Murray,FWD,71,0.8,7,Everton,7810,2,57,TRUE,8,4,0,8,389,770,71,0,84
18360,2017-18,Hal Robson-Kanu,FWD,74,0,9,Leicester,24810,0,49,FALSE,8,0,0,0,2653,3788,74,0,0
18361,2017-18,Harry Kane,FWD,79,8.8,2,Bournemouth,2235900,2,128,TRUE,8,3,10.8,74,525036,9491,79,0,84
18369,2017-18,Islam Slimani,FWD,74,3.3,19,West Brom,15872,4,68,TRUE,8,12.2,17,4,913,1862,74,0,16
18384,2017-18,Jamie Vardy,FWD,74,3.7,19,West Brom,848103,2,86,TRUE,8,2,0,36,294953,59472,74,1,90
18388,2017-18,Jay Rodriguez,FWD,74,1.4,9,Leicester,57556,2,58,FALSE,8,1.8,8.2,4,3395,11006,74,1,83
18402,2017-18,Jordan Ayew,FWD,78,7.5,8,Huddersfield,182386,5,50,TRUE,8,16.3,21.4,37,36574,20277,78,0,90
18406,2017-18,Joshua King,FWD,79,2.2,17,Spurs,92672,2,72,FALSE,8,7.1,4.6,10,2481,23180,79,1,90
18411,2017-18,Kelechi Iheanacho,FWD,74,1.6,19,West Brom,40858,1,67,TRUE,8,12.7,1.4,2,813,3969,74,1,73
18425,2017-18,Lys Mousset,FWD,79,0,17,Spurs,6594,1,49,FALSE,8,0.1,0,0,400,504,79,0,7
18445,2017-18,Michail Antonio,FWD,72,10.6,4,Burnley,25001,8,75,FALSE,8,6.3,47.4,52,2353,4155,72,1,90
18446,2017-18,Michy Batshuayi,FWD,73,0.7,6,Crystal Palace,79958,1,81,FALSE,8,1.9,3,2,59828,6152,73,2,56
18461,2017-18,Oliver McBurnie,FWD,78,0,8,Huddersfield,56438,0,45,TRUE,8,0,0,0,581,4524,78,0,0
18463,2017-18,Olivier Giroud,FWD,80,2.2,18,Watford,67220,1,83,FALSE,8,2.8,2.2,17,3122,6021,80,2,22
18477,2017-18,Richarlison de Andrade,FWD,80,4.2,1,Arsenal,433178,5,62,TRUE,8,17.8,1.4,23,189805,28529,80,1,90
18481,2017-18,Roberto Firmino,FWD,75,15.9,12,Man Utd,1012931,2,85,TRUE,8,55.4,20.4,83,34775,262784,75,0,86
18486,2017-18,Romelu Lukaku,FWD,75,2.9,10,Liverpool,3040442,2,118,FALSE,8,2.6,7.4,19,101952,191740,75,0,90
18492,2017-18,Salomón Rondón,FWD,74,0.7,9,Leicester,31811,2,61,FALSE,8,4.8,2.4,0,4474,2688,74,1,90
18500,2017-18,Sergio Agüero,FWD,76,0,15,Stoke,351363,0,115,TRUE,8,0,0,0,19159,249523,76,0,0
18503,2017-18,Shane Long,FWD,77,6,13,Newcastle,20738,5,58,TRUE,8,14,2.4,44,3050,3213,77,2,81
18507,2017-18,Tammy Abraham,FWD,78,14.4,8,Huddersfield,348791,13,56,TRUE,8,1.8,70.8,71,92251,29788,78,0,90
18516,2017-18,Troy Deeney,FWD,80,10.1,1,Arsenal,20288,6,63,TRUE,8,22.4,39.6,39,1230,1811,80,0,27
18539,2017-18,Alexandre Lacazette,FWD,82,12,7,Everton,622384,6,104,FALSE,9,7.2,34.6,78,8059,159233,82,1,76
18547,2017-18,Andre Gray,FWD,81,0,5,Chelsea,72691,1,63,FALSE,9,0,0,0,2049,7246,81,1,1
18549,2017-18,Andy Carroll,FWD,90,0,3,Brighton,13682,0,59,TRUE,9,0,0,0,170,11149,90,0,0
18552,2017-18,Anthony Martial,FWD,83,1.5,8,Huddersfield,134912,0,80,FALSE,9,4.3,2.2,8,15824,9383,83,2,45
18555,2017-18,Ashley Barnes,FWD,84,2,11,Man City,18515,1,52,FALSE,9,15.2,0,5,348,1003,84,3,70
18556,2017-18,Ashley Fletcher,FWD,90,0,3,Brighton,19867,0,45,TRUE,9,0,0,0,285,778,90,0,0
18569,2017-18,Callum Wilson,FWD,87,0,15,Stoke,1593,0,59,FALSE,9,0,0,0,33,33,87,0,0
18572,2017-18,Charlie Austin,FWD,86,0.9,19,West Brom,19822,1,62,TRUE,9,6.8,0,4,483,1813,86,0,9
18576,2017-18,Christian Benteke,FWD,85,0,13,Newcastle,114683,0,76,FALSE,9,0,0,0,94,4433,85,0,0
18581,2017-18,Chris Wood,FWD,84,0,11,Man City,137388,1,66,FALSE,9,0.1,0.2,0,9723,17581,84,0,19
18584,2017-18,Connor Wickham,FWD,85,0,13,Newcastle,1320,0,54,FALSE,9,0,0,0,28,51,85,0,0
18591,2017-18,Danny Ings,FWD,89,0,17,Spurs,4490,0,54,FALSE,9,0,0,0,122,161,89,0,0
18594,2017-18,Danny Welbeck,FWD,82,0,7,Everton,54617,0,74,FALSE,9,0,0,0,1512,9709,82,0,0
18604,2017-18,Divock Origi,FWD,89,0,17,Spurs,11333,0,74,FALSE,9,0,0,0,4,206,89,0,0
18605,2017-18,Dominic Calvert-Lewin,FWD,82,2.4,1,Arsenal,108107,2,50,TRUE,9,5.5,6.6,12,6644,11447,82,3,74
18606,2017-18,Dwight Gayle,FWD,85,0,6,Crystal Palace,32943,0,61,TRUE,9,0,0,0,125,2384,85,0,0
18622,2017-18,Gabriel Fernando de Jesus,FWD,84,3.9,4,Burnley,1271030,1,107,TRUE,9,1.5,2,35,283361,40992,84,0,14
18625,2017-18,Glenn Murray,FWD,90,16,20,West Ham,7880,13,57,FALSE,9,2.8,71.6,86,452,470,90,0,90
18629,2017-18,Hal Robson-Kanu,FWD,86,0,14,Southampton,22550,0,49,FALSE,9,0,0,0,272,2585,86,0,0
18630,2017-18,Harry Kane,FWD,89,18.5,10,Liverpool,2113846,16,128,TRUE,9,12.6,81.8,91,34405,167738,89,1,87
18638,2017-18,Islam Slimani,FWD,88,0,16,Swansea,16195,0,68,FALSE,9,0,0,0,850,850,88,0,0
18653,2017-18,Jamie Vardy,FWD,88,7.2,16,Swansea,795367,2,86,FALSE,9,25.8,16.6,30,44409,101107,88,1,90
18657,2017-18,Jay Rodriguez,FWD,86,0.7,14,Southampton,50261,2,57,FALSE,9,1,0.6,5,1079,8560,86,1,90
18671,2017-18,Jordan Ayew,FWD,88,6.6,9,Leicester,189818,5,50,TRUE,9,16.7,22.2,27,20942,15122,88,2,90
18675,2017-18,Joshua King,FWD,87,0,15,Stoke,90038,0,71,FALSE,9,0,0,0,3538,6566,87,0,0
18680,2017-18,Kelechi Iheanacho,FWD,88,0,16,Swansea,39365,0,67,FALSE,9,0,0,0,525,2218,88,0,0
18694,2017-18,Lys Mousset,FWD,87,0.4,15,Stoke,6865,2,49,FALSE,9,0.7,0,5,457,310,87,0,61
18715,2017-18,Michail Antonio,FWD,90,4.1,3,Brighton,43192,2,75,TRUE,9,19.3,8,14,19661,2537,90,3,90
18716,2017-18,Michy Batshuayi,FWD,81,10.4,18,Watford,48668,12,81,TRUE,9,0.6,64.6,39,2292,33939,81,0,29
18731,2017-18,Oliver McBurnie,FWD,88,0,9,Leicester,54170,0,45,TRUE,9,0,0,0,230,2715,88,0,0
18733,2017-18,Olivier Giroud,FWD,82,0,7,Everton,66204,0,83,FALSE,9,0,0,0,1595,3136,82,0,0
18747,2017-18,Richarlison de Andrade,FWD,81,11,5,Chelsea,534330,5,62,FALSE,9,13.5,16.4,80,119980,25390,81,4,90
18751,2017-18,Roberto Firmino,FWD,89,1,17,Spurs,938123,2,85,FALSE,9,1.8,6,2,25671,103744,89,4,76
18756,2017-18,Romelu Lukaku,FWD,83,6.2,8,Huddersfield,3009850,5,118,FALSE,9,19.8,21.2,21,55262,97342,83,2,90
