,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
16664,2017-18,Jonjoe Kenny,DEF,365,0,14,Southampton,120074,0,40,TRUE,37,0,0,0,4428,8335,365,0,0
16667,2017-18,Jonny Evans,DEF,370,0,17,Spurs,57414,0,49,TRUE,37,0,0,0,162,1381,370,0,0
16674,2017-18,Joseph Gomez,DEF,364,0,5,Chelsea,134819,0,45,FALSE,37,0,0,0,262,6584,364,0,0
16678,2017-18,Juan Foyth,DEF,370,0,19,West Brom,1438,0,45,FALSE,37,0,0,0,41,37,370,0,0
16679,2017-18,Juan Foyth,DEF,309,0,13,Newcastle,1438,0,45,TRUE,37,0,0,0,41,37,309,0,0
16692,2017-18,Kevin Long,DEF,361,4.5,1,Arsenal,421529,0,41,FALSE,37,0,20.2,25,17450,22616,361,5,90
16693,2017-18,Kieran Gibbs,DEF,370,1.5,17,Spurs,22507,7,50,TRUE,37,4.3,10.4,0,339,485,370,0,90
16694,2017-18,Kieran Trippier,DEF,370,7.2,19,West Brom,323382,2,52,FALSE,37,44.8,15,12,58618,3347,370,1,90
16695,2017-18,Kieran Trippier,DEF,309,5.7,13,Newcastle,323382,6,52,TRUE,37,32,16.8,8,58618,3347,309,0,82
16696,2017-18,Konstantinos Mavropanos,DEF,361,2.6,4,Burnley,2717,6,42,TRUE,37,0.8,23.6,2,2056,122,361,0,90
16697,2017-18,Konstantinos Mavropanos,DEF,304,0,9,Leicester,2717,-3,42,FALSE,37,0.1,0,0,2056,122,304,3,14
16698,2017-18,Kurt Zouma,DEF,368,2.9,6,Crystal Palace,118380,1,54,TRUE,37,0.7,17.8,10,607,1352,368,2,90
16699,2017-18,Kyle Bartley,DEF,362,0,2,Bournemouth,3318,0,43,FALSE,37,0,0,0,7,36,362,0,0
16700,2017-18,Kyle Bartley,DEF,308,0,14,Southampton,3318,0,43,TRUE,37,0,0,0,7,36,308,0,0
16701,2017-18,Kyle Walker,DEF,367,7.6,8,Huddersfield,724085,8,66,TRUE,37,42.4,19.4,14,1384,52612,367,0,90
16702,2017-18,Kyle Walker,DEF,306,0,3,Brighton,724085,0,66,TRUE,37,0,0,0,1384,52612,306,0,0
16703,2017-18,Kyle Walker-Peters,DEF,370,0,19,West Brom,53011,0,40,FALSE,37,0,0,0,376,506,370,0,0
16704,2017-18,Kyle Walker-Peters,DEF,309,0,13,Newcastle,53011,0,40,TRUE,37,0,0,0,376,506,309,0,0
16706,2017-18,Lewis Dunk,DEF,363,3.6,12,Man Utd,173005,8,45,TRUE,37,0.3,33.2,2,3382,8192,363,0,90
16707,2017-18,Lewis Dunk,DEF,306,1.9,11,Man City,173005,1,45,FALSE,37,0.1,19,0,3382,8192,306,3,90
16713,2017-18,Luke Shaw,DEF,363,2.4,3,Brighton,27587,1,48,FALSE,37,13.1,9,2,442,1090,363,0,22
16714,2017-18,Luke Shaw,DEF,310,5.3,20,West Ham,27587,8,48,FALSE,37,13.3,15.6,24,442,1090,310,0,90
16716,2017-18,Mamadou Sakho,DEF,368,1.8,15,Stoke,44718,2,46,FALSE,37,0.5,17.6,0,15178,2212,368,1,90
16719,2017-18,Marcos Alonso,DEF,364,2.8,10,Liverpool,935037,5,71,TRUE,37,1.6,13.6,13,10628,11844,364,0,90
16720,2017-18,Marcos Alonso,DEF,344,14.7,8,Huddersfield,935037,10,71,TRUE,37,4.1,49.2,94,10628,11844,344,1,90
16721,2017-18,Marcos Rojo,DEF,363,2.2,3,Brighton,7344,2,54,FALSE,37,0.8,20.8,0,92,63,363,1,75
16722,2017-18,Marcos Rojo,DEF,310,0,20,West Ham,7344,0,54,FALSE,37,0,0,0,92,63,310,0,0
16733,2017-18,Martin Kelly,DEF,368,0.7,15,Stoke,32579,1,42,FALSE,37,1,6.4,0,131,2907,368,1,50
16734,2017-18,Mason Holgate,DEF,365,0,14,Southampton,59682,0,40,TRUE,37,0,0,0,114,2703,365,0,0
16737,2017-18,Mathias Jorgensen,DEF,367,1.6,11,Man City,386876,7,45,FALSE,37,0.1,16,0,7202,15578,367,0,90
16738,2017-18,Mathias Jorgensen,DEF,344,3.5,5,Chelsea,386876,2,45,FALSE,37,0.2,35.2,0,7202,15578,344,1,90
16739,2017-18,Matthew Lowton,DEF,361,2.6,1,Arsenal,283576,0,44,FALSE,37,2,16.2,8,2528,31945,361,5,90
16747,2017-18,Matt Targett,DEF,365,0,7,Everton,3273,0,43,FALSE,37,0,0,0,0,15,365,0,0
16748,2017-18,Matt Targett,DEF,308,0,16,Swansea,3273,0,43,FALSE,37,0,0,0,0,15,308,0,0
16751,2017-18,Michael Keane,DEF,365,2.4,14,Southampton,303198,2,53,TRUE,37,0.4,16,8,3920,5560,365,1,90
16766,2017-18,Nathaniel Clyne,DEF,364,2.6,5,Chelsea,14588,0,53,FALSE,37,16.8,9.2,0,67,103,364,1,58
16767,2017-18,Nathan Aké,DEF,362,6.7,16,Swansea,358823,6,50,TRUE,37,0.8,18,48,2201,20068,362,0,90
16768,2017-18,Nathan Ferguson,DEF,370,0,17,Spurs,4514,0,40,TRUE,37,0,0,0,92,110,370,0,0
16776,2017-18,Nicolás Otamendi,DEF,367,5,8,Huddersfield,1536793,9,64,TRUE,37,24.7,21.6,4,31747,37667,367,0,90
16777,2017-18,Nicolás Otamendi,DEF,306,0,3,Brighton,1536793,0,64,TRUE,37,0,0,0,31747,37667,306,0,0
16779,2017-18,Oleksandr Zinchenko,DEF,367,0,8,Huddersfield,1024,0,50,TRUE,37,0,0,0,13,41,367,0,0
16780,2017-18,Oleksandr Zinchenko,DEF,306,5.5,3,Brighton,1024,2,50,TRUE,37,33.6,13.4,8,13,41,306,1,75
16792,2017-18,Patrick van Aanholt,DEF,368,6.7,15,Stoke,106132,9,51,FALSE,37,1.8,40.4,25,8086,5571,368,1,90
16795,2017-18,Paul Dummett,DEF,369,0.3,18,Watford,64705,1,42,FALSE,37,2.7,0.4,0,3118,2069,369,2,90
16796,2017-18,Paul Dummett,DEF,309,9.8,17,Spurs,64705,2,42,FALSE,37,25.3,19.8,53,3118,2069,309,1,90
16799,2017-18,Phil Bardsley,DEF,361,0,1,Arsenal,19917,0,41,FALSE,37,0,0,0,250,1325,361,0,0
16802,2017-18,Phil Jagielka,DEF,365,1.9,14,Southampton,160078,2,47,TRUE,37,0.1,18.4,0,4384,2809,365,1,79
16803,2017-18,Phil Jones,DEF,363,0,3,Brighton,302804,0,55,FALSE,37,0,0,0,4397,20935,363,0,0
16804,2017-18,Phil Jones,DEF,310,1.6,20,West Ham,302804,7,55,FALSE,37,1.4,14.2,0,4397,20935,310,0,90
16818,2017-18,Robert Kenedy Nunes do Nascimento,DEF,369,3.1,18,Watford,163208,2,48,FALSE,37,6.8,4,20,5639,8794,369,2,90
16819,2017-18,Robert Kenedy Nunes do Nascimento,DEF,309,1.9,17,Spurs,163208,2,48,FALSE,37,12.3,4,3,5639,8794,309,1,70
16825,2017-18,Rob Holding,DEF,361,0,4,Burnley,38332,0,44,TRUE,37,0,0,0,562,426,361,0,0
16826,2017-18,Rob Holding,DEF,304,2.7,9,Leicester,38332,0,44,FALSE,37,0.9,26,0,562,426,304,3,90
16834,2017-18,Ryan Bertrand,DEF,365,2.3,7,Everton,310410,2,53,FALSE,37,12.2,6.6,4,10608,2033,365,1,90
16835,2017-18,Ryan Bertrand,DEF,308,1,16,Swansea,310410,6,53,FALSE,37,4.7,4,1,10608,2033,308,0,90
16839,2017-18,Sam Byram,DEF,366,0,9,Leicester,6038,0,42,FALSE,37,0,0,0,7,55,366,0,0
16840,2017-18,Sam Byram,DEF,310,0,12,Man Utd,6038,0,42,TRUE,37,0,0,0,7,55,310,0,0
16842,2017-18,Scott Dann,DEF,368,0,15,Stoke,15891,0,46,FALSE,37,0,0,0,38,102,368,0,0
16845,2017-18,Sead Kolasinac,DEF,361,8.2,4,Burnley,359087,12,58,TRUE,37,5.7,39.2,37,246,1961,361,0,90
16846,2017-18,Sead Kolasinac,DEF,304,5.5,9,Leicester,359087,1,58,FALSE,37,12.1,20,23,246,1961,304,3,90
16847,2017-18,Seamus Coleman,DEF,365,5.5,14,Southampton,27001,2,64,TRUE,37,31.4,23.6,0,760,2464,365,1,90
16848,2017-18,Serge Aurier,DEF,370,0,19,West Brom,47615,0,59,FALSE,37,0,0,0,371,2505,370,0,0
16849,2017-18,Serge Aurier,DEF,309,0,13,Newcastle,47615,0,59,TRUE,37,0,0,0,371,2505,309,0,0
16854,2017-18,Shane Duffy,DEF,363,2.7,12,Man Utd,174974,6,46,TRUE,37,0,23.4,4,2614,7394,363,0,90
16855,2017-18,Shane Duffy,DEF,306,5.4,11,Man City,174974,0,46,FALSE,37,0.1,37.2,17,2614,7394,306,3,90
16858,2017-18,Shkodran Mustafi,DEF,361,0,4,Burnley,260996,0,55,TRUE,37,0,0,0,9368,11307,361,0,0
16859,2017-18,Shkodran Mustafi,DEF,304,2.4,9,Leicester,260996,1,55,FALSE,37,0.4,23.8,0,9368,11307,304,2,71
16866,2017-18,Terence Kongolo,DEF,367,1.3,11,Man City,2394,6,44,FALSE,37,0,13.4,0,287,216,367,0,90
16867,2017-18,Terence Kongolo,DEF,344,2.5,5,Chelsea,2394,2,44,FALSE,37,0.1,25.2,0,287,216,344,1,90
16869,2017-18,Timothy Fosu-Mensah,DEF,368,0,15,Stoke,58138,0,44,FALSE,37,0,0,0,78,1406,368,0,0
16872,2017-18,Toby Alderweireld,DEF,370,3.2,19,West Brom,293434,2,58,FALSE,37,13,19,0,484,703,370,1,90
16873,2017-18,Toby Alderweireld,DEF,309,0,13,Newcastle,293434,1,58,TRUE,37,0,0.2,0,484,703,309,0,7
16877,2017-18,Trent Alexander-Arnold,DEF,364,4.3,5,Chelsea,263893,2,44,FALSE,37,29.3,12.4,1,7982,32750,364,1,90
16878,2017-18,Trevoh Chalobah,DEF,364,0,10,Liverpool,1166,0,40,TRUE,37,0,0,0,119,92,364,0,0
16879,2017-18,Trevoh Chalobah,DEF,344,0,8,Huddersfield,1166,0,40,TRUE,37,0,0,0,119,92,344,0,0
16881,2017-18,Tyrone Mings,DEF,362,0,16,Swansea,9441,1,42,TRUE,37,0,0,0,23,28,362,0,1
16882,2017-18,Victor Lindelöf,DEF,363,0,3,Brighton,77466,0,49,FALSE,37,0,0,0,8082,681,363,0,0
16883,2017-18,Victor Lindelöf,DEF,310,1,20,West Ham,77466,6,49,FALSE,37,1.4,8.6,0,8082,681,310,0,90
16884,2017-18,Virgil van Dijk,DEF,364,4.7,5,Chelsea,402441,2,57,FALSE,37,1.5,28.8,17,4618,57318,364,1,90
16886,2017-18,Wes Morgan,DEF,366,1.8,20,West Ham,176453,1,44,TRUE,37,0.1,15.6,2,6400,5984,366,2,90
16887,2017-18,Wes Morgan,DEF,304,2.5,1,Arsenal,176453,2,44,TRUE,37,10.3,14.8,0,6400,5984,304,1,90
16896,2017-18,Winston Reid,DEF,366,0,9,Leicester,35486,0,48,FALSE,37,0,0,0,10,124,366,0,0
16897,2017-18,Winston Reid,DEF,310,0,12,Man Utd,35486,0,48,TRUE,37,0,0,0,10,124,310,0,0
16899,2017-18,Aaron Cresswell,DEF,380,2.9,7,Everton,193430,2,49,TRUE,38,9.3,16.8,3,42136,2924,380,1,87
16904,2017-18,Aaron Wan-Bissaka,DEF,372,4.9,19,West Brom,622,3,45,TRUE,38,15.7,33.4,0,21,44,372,0,90
16909,2017-18,Ainsley Maitland-Niles,DEF,373,0.1,8,Huddersfield,4721,1,45,FALSE,38,0.1,0.8,0,379,242,373,0,18
16914,2017-18,Alfie Mawson,DEF,378,2.1,15,Stoke,239214,1,51,TRUE,38,1.8,18.8,0,7237,9896,378,2,90
16915,2017-18,Andreas Christensen,DEF,376,3.6,13,Newcastle,110953,1,53,FALSE,38,0.7,35.2,0,1180,6764,376,3,90
16917,2017-18,Andrew Robertson,DEF,374,10,3,Brighton,439883,18,50,TRUE,38,19.8,62.8,17,27756,9780,374,0,90
16921,2017-18,Angelo Ogbonna,DEF,380,2.1,7,Everton,201996,2,42,TRUE,38,0.3,18.8,2,12991,2510,380,1,90
16924,2017-18,Antonio Rüdiger,DEF,376,0,13,Newcastle,193436,0,58,FALSE,38,0,0,0,7158,2504,376,0,0
16925,2017-18,Arthur Masuaku,DEF,380,1.1,7,Everton,70153,1,42,TRUE,38,1.8,7.2,2,7949,1034,380,0,20
16929,2017-18,Ashley Young,DEF,375,1.6,18,Watford,139438,0,48,TRUE,38,2.1,11.8,2,5042,8279,375,0,59
16930,2017-18,Axel Tuanzebe,DEF,375,0,18,Watford,67528,0,39,TRUE,38,0,0,0,75,709,375,0,0
16931,2017-18,Aymeric Laporte,DEF,377,2.6,14,Southampton,90663,7,51,FALSE,38,5.4,12.2,8,1482,9891,377,0,90
16934,2017-18,Benjamin Chilwell,DEF,379,0,17,Spurs,180514,0,44,FALSE,38,0,0,0,49,68285,379,0,0
16935,2017-18,Benjamin Mendy,DEF,377,0,14,Southampton,21051,0,63,FALSE,38,0,0,0,462,297,377,0,0
16936,2017-18,Ben Davies,DEF,379,0,9,Leicester,1289185,0,58,TRUE,38,0,0,0,13253,42508,379,0,0
16938,2017-18,Ben Johnson,DEF,380,0,7,Everton,1133,0,44,TRUE,38,0,0,0,116,41,380,0,0
16939,2017-18,Ben Mee,DEF,371,0,2,Bournemouth,426386,0,49,TRUE,38,0,0,0,94,29842,371,0,0
16944,2017-18,Calum Chambers,DEF,373,0,8,Huddersfield,26131,0,47,FALSE,38,0,0,0,1698,908,373,0,0
16945,2017-18,Cameron Carter-Vickers,DEF,379,0,9,Leicester,328,0,45,TRUE,38,0,0,0,4,1,379,0,0
16948,2017-18,Charlie Taylor,DEF,371,0,2,Bournemouth,25553,0,42,TRUE,38,0,0,0,127,804,371,0,0
16953,2017-18,Christian Fuchs,DEF,379,2.5,17,Spurs,109487,-2,47,FALSE,38,12.2,10.6,2,124,810,379,5,90
16954,2017-18,Christian Kabasele,DEF,375,0.4,12,Man Utd,28975,1,44,FALSE,38,0,3.6,0,109,448,375,0,20
16955,2017-18,Chris Smalling,DEF,375,0,18,Watford,681530,0,57,TRUE,38,0,0,0,28585,35520,375,0,0
16957,2017-18,Ciaran Clark,DEF,376,0,5,Chelsea,87394,0,43,TRUE,38,0,0,0,68,4316,376,0,0
16959,2017-18,Connor Roberts,DEF,378,0,15,Stoke,17962,0,40,TRUE,38,0,0,0,6205,776,378,0,0
16961,2017-18,Craig Cathcart,DEF,375,2.4,12,Man Utd,794,2,44,FALSE,38,0.3,21.6,2,47,12,375,1,90
16962,2017-18,Craig Dawson,DEF,372,1.5,6,Crystal Palace,92217,0,48,FALSE,38,0.5,12.4,2,5450,1091,372,2,90
16964,2017-18,Cédric Soares,DEF,377,0.6,11,Man City,236764,1,47,TRUE,38,1.5,4.6,0,2321,9046,377,1,90
16965,2017-18,César Azpilicueta,DEF,376,4.9,13,Newcastle,1242264,1,69,FALSE,38,6.8,42,0,15934,11038,376,3,90
16967,2017-18,Daniel Amartey,DEF,379,0,17,Spurs,11888,0,43,FALSE,38,0,0,0,26,146,379,0,0
16970,2017-18,Danny Rose,DEF,379,5.9,9,Leicester,18921,3,64,TRUE,38,24,26.6,8,253,89,379,4,90
16976,2017-18,David Luiz Moreira Marinho,DEF,376,0,13,Newcastle,476475,0,57,FALSE,38,0,0,0,37,568,376,0,0
16977,2017-18,Davinson Sánchez,DEF,379,0.2,9,Leicester,70644,1,60,TRUE,38,0,2,0,2798,1439,379,0,12
16979,2017-18,DeAndre Yedlin,DEF,376,2,5,Chelsea,101648,6,45,TRUE,38,3.3,12.2,4,516,6679,376,0,90
16990,2017-18,Emerson Palmieri dos Santos,DEF,376,2.2,13,Newcastle,3737,1,52,FALSE,38,8.6,11.8,2,120,1901,376,3,90
16991,2017-18,Eric Bailly,DEF,375,1.6,18,Watford,334808,6,60,TRUE,38,0,16.2,0,1484,1773,375,0,90
16992,2017-18,Eric Dier,DEF,379,4,9,Leicester,143487,2,47,TRUE,38,0.8,22,17,179,9084,379,4,90
16994,2017-18,Erik Pieters,DEF,378,8.6,16,Swansea,24176,2,47,FALSE,38,5.4,63.4,17,222,433,378,1,90
16995,2017-18,Ethan Ampadu,DEF,376,0,13,Newcastle,495,0,45,FALSE,38,0,0,0,18,11,376,0,0
16997,2017-18,Federico Fernández,DEF,378,0,15,Stoke,191922,0,45,TRUE,38,0,0,0,1975,3593,378,0,0
16998,2017-18,Fernando Luiz Rosa,DEF,377,5.1,14,Southampton,274806,3,50,FALSE,38,18.8,27.8,4,20491,2898,377,0,90
16999,2017-18,Fikayo Tomori,DEF,376,0,13,Newcastle,668,0,45,FALSE,38,0,0,0,4,0,376,0,0
17000,2017-18,Florian Lejeune,DEF,376,5.4,5,Chelsea,53932,11,43,TRUE,38,11.3,40.8,2,272,3180,376,0,90
17001,2017-18,Francisco Femenía Far,DEF,375,0,12,Man Utd,83332,0,43,FALSE,38,0,0,0,155,4237,375,0,0
17005,2017-18,Gary Cahill,DEF,376,2.4,13,Newcastle,176224,1,62,FALSE,38,1.3,23,0,764,523,376,3,90
17010,2017-18,Grant Hanley,DEF,376,0,5,Chelsea,25770,0,40,TRUE,38,0,0,0,4,217,376,0,0
17015,2017-18,Harry Maguire,DEF,379,7,17,Spurs,642354,0,55,FALSE,38,10.5,27.2,32,2077,35938,379,5,90
17020,2017-18,Héctor Bellerín,DEF,373,1.3,8,Huddersfield,611078,6,59,FALSE,38,2.3,10.2,0,24259,3917,373,0,90
17026,2017-18,Jack Stephens,DEF,377,4.5,11,Man City,27607,2,45,TRUE,38,0.6,27,17,158,955,377,1,90
17031,2017-18,Jamaal Lascelles,DEF,376,0.9,5,Chelsea,555335,6,49,TRUE,38,0.4,9,0,2418,24094,376,0,90
17035,2017-18,James Tarkowski,DEF,371,5.7,2,Bournemouth,304587,1,46,TRUE,38,10.3,25.8,21,21781,4687,371,2,90
17036,2017-18,James Tomkins,DEF,372,2.4,19,West Brom,260696,5,44,TRUE,38,0.1,23.6,0,34227,5199,372,0,90
17039,2017-18,Jan Bednarek,DEF,377,0,11,Man City,35342,0,41,TRUE,38,0,0,0,909,5648,377,0,0
17040,2017-18,Javier Manquillo,DEF,376,0,5,Chelsea,37851,0,42,TRUE,38,0,0,0,157,391,376,0,0
17046,2017-18,Joel Matip,DEF,374,0,3,Brighton,99476,0,54,TRUE,38,0,0,0,77,634,374,0,0
17047,2017-18,Joel Ward,DEF,372,0,19,West Brom,10536,0,47,TRUE,38,0,0,0,51,318,372,0,0
17049,2017-18,Joe Rodon,DEF,378,0,15,Stoke,2305,0,40,TRUE,38,0,0,0,8,23,378,0,0
17051,2017-18,John Stones,DEF,377,4.3,14,Southampton,180821,9,53,FALSE,38,2.9,22.6,17,1327,351,377,0,90
17054,2017-18,Jonjoe Kenny,DEF,380,0,20,West Ham,126090,0,39,FALSE,38,0,0,0,9289,5493,380,0,0
17056,2017-18,Jonny Evans,DEF,372,0,6,Crystal Palace,56789,0,49,FALSE,38,0,0,0,193,892,372,0,0
17061,2017-18,Joseph Gomez,DEF,374,0,3,Brighton,128177,0,45,TRUE,38,0,0,0,96,6678,374,0,0
17064,2017-18,Juan Foyth,DEF,379,0,9,Leicester,1504,0,45,TRUE,38,0,0,0,115,75,379,0,0
17071,2017-18,Kevin Long,DEF,371,2.9,2,Bournemouth,443823,1,41,TRUE,38,1.1,9.4,18,25898,7243,371,2,90
17072,2017-18,Kieran Gibbs,DEF,372,0.9,6,Crystal Palace,23574,0,50,FALSE,38,2.3,7,0,1120,304,372,2,90
17073,2017-18,Kieran Trippier,DEF,379,0,9,Leicester,283931,0,52,TRUE,38,0,0,0,4440,37830,379,0,0
17074,2017-18,Konstantinos Mavropanos,DEF,373,0,8,Huddersfield,2314,0,42,FALSE,38,0,0,0,895,1091,373,0,0
17075,2017-18,Kurt Zouma,DEF,378,3.2,16,Swansea,118064,2,54,FALSE,38,0,32,0,394,946,378,1,90
17076,2017-18,Kyle Bartley,DEF,378,0,15,Stoke,3292,0,43,TRUE,38,0,0,0,17,42,378,0,0
17077,2017-18,Kyle Walker,DEF,377,0,14,Southampton,725012,0,66,FALSE,38,0,0,0,4787,7409,377,0,0
17078,2017-18,Kyle Walker-Peters,DEF,379,8.5,9,Leicester,53483,6,40,TRUE,38,27.3,51.8,6,757,411,379,4,90
17080,2017-18,Lewis Dunk,DEF,374,3.3,10,Liverpool,170453,0,45,FALSE,38,0.3,33,0,2271,5033,374,4,90
17084,2017-18,Luke Shaw,DEF,375,0.7,18,Watford,31019,0,48,TRUE,38,0.8,6.2,0,3449,611,375,0,30
17086,2017-18,Mamadou Sakho,DEF,372,2,19,West Brom,62249,8,46,TRUE,38,0.3,19.2,0,17945,2006,372,0,90
17088,2017-18,Marcos Alonso,DEF,376,0,13,Newcastle,959385,0,71,FALSE,38,0,0,0,24338,4113,376,0,0
17089,2017-18,Marcos Rojo,DEF,375,1.8,18,Watford,7570,5,54,TRUE,38,0.1,15,3,221,66,375,0,90
17095,2017-18,Martin Kelly,DEF,372,0,19,West Brom,32760,0,41,TRUE,38,0,0,0,920,1052,372,0,0
17096,2017-18,Mason Holgate,DEF,380,0,20,West Ham,57657,0,40,FALSE,38,0,0,0,198,2279,380,0,0
17098,2017-18,Mathias Jorgensen,DEF,373,2.3,1,Arsenal,390905,1,45,TRUE,38,0.8,21.8,0,9177,6686,373,1,90
17099,2017-18,Matthew Lowton,DEF,371,2.8,2,Bournemouth,289425,1,44,TRUE,38,2.8,25,0,7508,4891,371,2,90
17104,2017-18,Matt Targett,DEF,377,0,11,Man City,3256,0,43,TRUE,38,0,0,0,1,18,377,0,0
17106,2017-18,Michael Keane,DEF,380,3,20,West Ham,302591,1,53,FALSE,38,0.8,29.4,0,1553,2540,380,3,90
17115,2017-18,Nathaniel Clyne,DEF,374,0,3,Brighton,14848,0,53,TRUE,38,0,0,0,281,94,374,0,0
17116,2017-18,Nathan Aké,DEF,371,3.3,4,Burnley,358959,2,50,FALSE,38,0.1,15.2,18,3780,5448,371,1,90
17117,2017-18,Nathan Ferguson,DEF,372,0,6,Crystal Palace,4531,0,40,FALSE,38,0,0,0,136,134,372,0,0
17122,2017-18,Nicolás Otamendi,DEF,377,0,14,Southampton,1522840,0,64,FALSE,38,0,0,0,10555,25231,377,0,0
17124,2017-18,Oleksandr Zinchenko,DEF,377,0,14,Southampton,1055,0,50,FALSE,38,0,0,0,45,35,377,0,0
17131,2017-18,Patrick van Aanholt,DEF,372,14.3,19,West Brom,188305,18,52,TRUE,38,24.5,68.4,50,75854,1842,372,0,81
17133,2017-18,Paul Dummett,DEF,376,1,5,Chelsea,62366,6,42,TRUE,38,1.5,8.4,0,452,2502,376,0,90
17135,2017-18,Phil Bardsley,DEF,371,0,2,Bournemouth,20108,0,40,TRUE,38,0,0,0,774,773,371,0,0
17137,2017-18,Phil Jagielka,DEF,380,4.5,20,West Ham,160136,1,47,FALSE,38,0.3,22.8,22,1539,1540,380,3,90
17138,2017-18,Phil Jones,DEF,375,0,18,Watford,307516,0,55,TRUE,38,0,0,0,10239,6987,375,0,0
17147,2017-18,Robert Kenedy Nunes do Nascimento,DEF,376,0,5,Chelsea,113862,0,48,TRUE,38,0,0,0,344,48166,376,0,0
17151,2017-18,Rob Holding,DEF,373,2.4,8,Huddersfield,38481,7,44,FALSE,38,0.8,23.2,0,458,370,373,0,90
17156,2017-18,Ryan Bertrand,DEF,377,1.8,11,Man City,305671,6,53,TRUE,38,11.5,6.6,0,1550,5361,377,0,80
17160,2017-18,Sam Byram,DEF,380,0,7,Everton,5982,0,42,TRUE,38,0,0,0,8,56,380,0,0
17162,2017-18,Scott Dann,DEF,372,0,19,West Brom,15803,0,46,TRUE,38,0,0,0,45,133,372,0,0
17164,2017-18,Sead Kolasinac,DEF,373,1.7,8,Huddersfield,363769,6,58,FALSE,38,1.5,4.6,11,4772,850,373,0,67
17165,2017-18,Seamus Coleman,DEF,380,1.5,20,West Ham,26842,1,64,FALSE,38,1.6,7.4,6,443,869,380,3,90
17166,2017-18,Serge Aurier,DEF,379,0,9,Leicester,42310,0,59,TRUE,38,0,0,0,35,5176,379,0,0
17169,2017-18,Shane Duffy,DEF,374,2.8,10,Liverpool,170783,1,46,FALSE,38,0.1,27.4,0,964,5160,374,3,70
17171,2017-18,Shkodran Mustafi,DEF,373,4.9,8,Huddersfield,247189,9,54,FALSE,38,11,36.2,2,3205,16911,373,0,90
17175,2017-18,Terence Kongolo,DEF,373,4.7,1,Arsenal,2780,2,44,TRUE,38,1,12,34,473,136,373,1,90
17177,2017-18,Timothy Fosu-Mensah,DEF,372,0,19,West Brom,57404,0,44,TRUE,38,0,0,0,93,889,372,0,0
17179,2017-18,Toby Alderweireld,DEF,379,2.9,9,Leicester,293738,0,58,TRUE,38,0.4,15.2,13,600,398,379,4,90
17183,2017-18,Trent Alexander-Arnold,DEF,374,3.1,3,Brighton,327198,6,44,TRUE,38,20.8,4.4,6,59522,3873,374,0,90
17184,2017-18,Trevoh Chalobah,DEF,376,0,13,Newcastle,1225,0,40,FALSE,38,0,0,0,107,75,376,0,0
17186,2017-18,Tyrone Mings,DEF,371,4.7,4,Burnley,9599,2,42,FALSE,38,14.5,24,8,111,30,371,1,65
17187,2017-18,Victor Lindelöf,DEF,375,0,18,Watford,77226,0,49,TRUE,38,0,0,0,1845,1630,375,0,0
17188,2017-18,Virgil van Dijk,DEF,374,5.6,3,Brighton,435537,6,57,TRUE,38,12,22.8,21,31179,4613,374,0,90
17190,2017-18,Wes Morgan,DEF,379,1.7,17,Spurs,169236,0,44,FALSE,38,0.3,16.2,0,412,7182,379,5,90
17196,2017-18,Winston Reid,DEF,380,0,7,Everton,35374,0,48,TRUE,38,0,0,0,20,129,380,0,0
17198,2017-18,Aaron Cresswell,DEF,40,6.2,8,Huddersfield,28977,6,50,TRUE,4,47.1,14.2,1,2793,3131,40,0,90
17210,2017-18,Alfie Mawson,DEF,39,2.8,13,Newcastle,55708,2,50,TRUE,4,0.4,16.8,11,3703,2864,39,1,90
17211,2017-18,Andreas Christensen,DEF,34,0,9,Leicester,9078,0,55,FALSE,4,0,0,0,411,1290,34,0,0
17213,2017-18,Andrew Robertson,DEF,35,0,11,Man City,100413,0,49,FALSE,4,0,0,0,5897,16905,35,0,0
17217,2017-18,Angelo Ogbonna,DEF,40,0,8,Huddersfield,49490,0,45,TRUE,4,0,0,0,1721,4600,40,0,0
17220,2017-18,Antonio Rüdiger,DEF,34,4.2,9,Leicester,108000,6,60,FALSE,4,10.8,31.2,0,2366,5975,34,1,90
17221,2017-18,Arthur Masuaku,DEF,40,0,8,Huddersfield,11687,0,44,TRUE,4,0,0,0,175,1503,40,0,0
17225,2017-18,Ashley Young,DEF,37,0,15,Stoke,526,0,49,FALSE,4,0,0,0,20,48,37,0,0
17226,2017-18,Axel Tuanzebe,DEF,37,0,15,Stoke,65135,0,39,FALSE,4,0,0,0,11809,11332,37,0,0
17229,2017-18,Benjamin Chilwell,DEF,34,0,5,Chelsea,16944,0,44,TRUE,4,0,0,0,239,2055,34,0,0
17230,2017-18,Benjamin Mendy,DEF,35,5.4,10,Liverpool,26429,10,65,TRUE,4,18.8,31,4,6818,2528,35,0,90
17231,2017-18,Ben Davies,DEF,33,11.7,7,Everton,615874,14,56,FALSE,4,52.5,45,19,62470,54635,33,0,90
17233,2017-18,Ben Mee,DEF,38,2.9,6,Crystal Palace,400995,6,45,TRUE,4,0.3,28.6,0,22670,41386,38,0,90
17237,2017-18,Calum Chambers,DEF,31,0,2,Bournemouth,14336,0,49,TRUE,4,0,0,0,188,3730,31,0,0
